token,symbol,expiry,freeze_qty,is_cas_enabled
47047,NIFTY01SEP2625550CE,01SEP2026,1801,False
47051,NIFTY01SEP2625650CE,01SEP2026,1801,False
47087,NIFTY01SEP2626550CE,01SEP2026,1801,False
47109,NIFTY01SEP2626950PE,01SEP2026,1801,False
47112,NIFTY01SEP2627050CE,01SEP2026,1801,False
47196,NIFTY27JUN2833000CE,27JUN2028,1801,False
60893,NIFTY25JUN3018000PE,25JUN2030,1801,False
60899,NIFTY25JUN3021000PE,25JUN2030,1801,False
61172,NIFTY25AUG2621300PE,25AUG2026,1801,False
61173,NIFTY25AUG2621350CE,25AUG2026,1801,False
61335,NIFTY25AUG2621600PE,25AUG2026,1801,False
61342,NIFTY25AUG2621800CE,25AUG2026,1801,False
61347,NIFTY25AUG2621900PE,25AUG2026,1801,False
61350,NIFTY25AUG2621950CE,25AUG2026,1801,False
61364,NIFTY25AUG2622150CE,25AUG2026,1801,False
61379,NIFTY25AUG2622350PE,25AUG2026,1801,False
61400,NIFTY25AUG2622550PE,25AUG2026,1801,False
61412,NIFTY25AUG2622750PE,25AUG2026,1801,False
61436,NIFTY25AUG2623100CE,25AUG2026,1801,False
61444,NIFTY25AUG2623150PE,25AUG2026,1801,False
61446,NIFTY25AUG2623200PE,25AUG2026,1801,False
61459,NIFTY25AUG2623350CE,25AUG2026,1801,False
61518,NIFTY25AUG2623600PE,25AUG2026,1801,False
61588,NIFTY25AUG2623950PE,25AUG2026,1801,False
61659,NIFTY24DEC2921000CE,24DEC2029,1801,False
61685,NIFTY25AUG2624300CE,25AUG2026,1801,False
61727,NIFTY25AUG2624450CE,25AUG2026,1801,False
61733,NIFTY25AUG2624450PE,25AUG2026,1801,False
61773,NIFTY24DEC2925000PE,24DEC2029,1801,False
61794,NIFTY24DEC2927000CE,24DEC2029,1801,False
61866,NIFTY25AUG2624950PE,25AUG2026,1801,False
61954,NIFTY25AUG2625350PE,25AUG2026,1801,False
61979,NIFTY25AUG2625600CE,25AUG2026,1801,False
61997,NIFTY25AUG2625800CE,25AUG2026,1801,False
62006,NIFTY24DEC2933000CE,24DEC2029,1801,False
62054,NIFTY25AUG2626150PE,25AUG2026,1801,False
62055,NIFTY25AUG2626200CE,25AUG2026,1801,False
62058,NIFTY25AUG2626250CE,25AUG2026,1801,False
62120,NIFTY25AUG2626450PE,25AUG2026,1801,False
62126,NIFTY25AUG2626500PE,25AUG2026,1801,False
62176,NIFTY25AUG2626700PE,25AUG2026,1801,False
51320,NIFTY27OCT2622300CE,27OCT2026,1801,False
51362,NIFTY27OCT2623250CE,27OCT2026,1801,False
51368,NIFTY27OCT2623400CE,27OCT2026,1801,False
51372,NIFTY27OCT2623500CE,27OCT2026,1801,False
51379,NIFTY27OCT2623650PE,27OCT2026,1801,False
51381,NIFTY27OCT2623700PE,27OCT2026,1801,False
51384,NIFTY27OCT2623800CE,27OCT2026,1801,False
51390,NIFTY27OCT2623950CE,27OCT2026,1801,False
51398,NIFTY27OCT2624100CE,27OCT2026,1801,False
51400,NIFTY27OCT2624150CE,27OCT2026,1801,False
51407,NIFTY27OCT2624300PE,27OCT2026,1801,False
51411,NIFTY27OCT2624400PE,27OCT2026,1801,False
51412,NIFTY27OCT2624450CE,27OCT2026,1801,False
51421,NIFTY27OCT2624550PE,27OCT2026,1801,False
51426,NIFTY27OCT2624700CE,27OCT2026,1801,False
51434,NIFTY27OCT2624900CE,27OCT2026,1801,False
51471,NIFTY27OCT2625550PE,27OCT2026,1801,False
51478,NIFTY27OCT2625700CE,27OCT2026,1801,False
51491,NIFTY27OCT2626000PE,27OCT2026,1801,False
51503,NIFTY27OCT2626300PE,27OCT2026,1801,False
51524,NIFTY27OCT2626850CE,27OCT2026,1801,False
51536,NIFTY27OCT2627100CE,27OCT2026,1801,False
65351,NIFTY04AUG2621950PE,04AUG2026,1801,False
65425,NIFTY04AUG2622350CE,04AUG2026,1801,False
65433,NIFTY04AUG2622500CE,04AUG2026,1801,False
65521,NIFTY04AUG2623100CE,04AUG2026,1801,False
65531,NIFTY04AUG2623350CE,04AUG2026,1801,False
65674,NIFTY04AUG2623550CE,04AUG2026,1801,False
65868,NIFTY04AUG2624550PE,04AUG2026,1801,False
65884,NIFTY04AUG2624700PE,04AUG2026,1801,False
65896,NIFTY04AUG2624800CE,04AUG2026,1801,False
65901,NIFTY29SEP2624000PE,29SEP2026,1801,False
65910,NIFTY04AUG2624850CE,04AUG2026,1801,False
65921,NIFTY04AUG2625100PE,04AUG2026,1801,False
66059,NIFTY04AUG2626050PE,04AUG2026,1801,False
66076,NIFTY04AUG2626450CE,04AUG2026,1801,False
66078,NIFTY04AUG2626500CE,04AUG2026,1801,False
66090,NIFTY04AUG2626800CE,04AUG2026,1801,False
66106,NIFTY04AUG2627200CE,04AUG2026,1801,False
67771,NIFTY26DEC2818000PE,26DEC2028,1801,False
55285,NIFTY29SEP2622500PE,29SEP2026,1801,False
55328,NIFTY29DEC2625500CE,29DEC2026,1801,False
55371,NIFTY29JUN2716500PE,29JUN2027,1801,False
55425,NIFTY28DEC2722500PE,28DEC2027,1801,False
55470,NIFTY27JUN2819500CE,27JUN2028,1801,False
55472,NIFTY27JUN2822500CE,27JUN2028,1801,False
55523,NIFTY26DEC2825500PE,26DEC2028,1801,False
55557,NIFTY26JUN2916500PE,26JUN2029,1801,False
55558,NIFTY26JUN2919500CE,26JUN2029,1801,False
55647,NIFTY25JUN3025500PE,25JUN2030,1801,False
55651,NIFTY25JUN3031500PE,25JUN2030,1801,False
55697,NIFTY31DEC3016500PE,31DEC2030,1801,False
55758,NIFTY31DEC3027000CE,31DEC2030,1801,False
55765,NIFTY31DEC3031500PE,31DEC2030,1801,False
35235,NIFTY29DEC2630000CE,29DEC2026,1801,False
35262,NIFTY29JUN2730000CE,29JUN2027,1801,False
35353,NIFTY27JUN2830000PE,27JUN2028,1801,False
40886,NIFTY11AUG2621650PE,11AUG2026,1801,False
40894,NIFTY11AUG2621800PE,11AUG2026,1801,False
40905,NIFTY11AUG2621950CE,11AUG2026,1801,False
40908,NIFTY11AUG2622000PE,11AUG2026,1801,False
40912,NIFTY11AUG2622100PE,11AUG2026,1801,False
40916,NIFTY11AUG2622200PE,11AUG2026,1801,False
40931,NIFTY11AUG2622550CE,11AUG2026,1801,False
40934,NIFTY11AUG2622600PE,11AUG2026,1801,False
40948,NIFTY11AUG2622950PE,11AUG2026,1801,False
60892,NIFTY25JUN3018000CE,25JUN2030,1801,False
60911,NIFTY25JUN3027000PE,25JUN2030,1801,False
61177,NIFTY25AUG2621450CE,25AUG2026,1801,False
61212,NIFTY25AUG2621500PE,25AUG2026,1801,False
61334,NIFTY25AUG2621600CE,25AUG2026,1801,False
40951,NIFTY11AUG2623050CE,11AUG2026,1801,False
40961,NIFTY11AUG2623300CE,11AUG2026,1801,False
40966,NIFTY11AUG2623400PE,11AUG2026,1801,False
40976,NIFTY11AUG2623650PE,11AUG2026,1801,False
40988,NIFTY11AUG2623900PE,11AUG2026,1801,False
41013,NIFTY11AUG2624550CE,11AUG2026,1801,False
41015,NIFTY11AUG2624600CE,11AUG2026,1801,False
41038,NIFTY11AUG2625000PE,11AUG2026,1801,False
61372,NIFTY25AUG2622250CE,25AUG2026,1801,False
61378,NIFTY25AUG2622350CE,25AUG2026,1801,False
61381,NIFTY25AUG2622400PE,25AUG2026,1801,False
61410,NIFTY25AUG2622700PE,25AUG2026,1801,False
41039,NIFTY11AUG2625050CE,11AUG2026,1801,False
41049,NIFTY11AUG2625300CE,11AUG2026,1801,False
41050,NIFTY11AUG2625300PE,11AUG2026,1801,False
41069,NIFTY11AUG2625750CE,11AUG2026,1801,False
61437,NIFTY25AUG2623100PE,25AUG2026,1801,False
61458,NIFTY25AUG2623300PE,25AUG2026,1801,False
61533,NIFTY25AUG2623750PE,25AUG2026,1801,False
61550,NIFTY25AUG2623850PE,25AUG2026,1801,False
61771,NIFTY25AUG2624500PE,25AUG2026,1801,False
61898,NIFTY25AUG2625000PE,25AUG2026,1801,False
61913,NIFTY25AUG2625100CE,25AUG2026,1801,False
41071,NIFTY11AUG2625800CE,11AUG2026,1801,False
41083,NIFTY11AUG2626100CE,11AUG2026,1801,False
41094,NIFTY11AUG2626150PE,11AUG2026,1801,False
41114,NIFTY11AUG2626550PE,11AUG2026,1801,False
61914,NIFTY25AUG2625100PE,25AUG2026,1801,False
61921,NIFTY25AUG2625150CE,25AUG2026,1801,False
61973,NIFTY25AUG2625450CE,25AUG2026,1801,False
61977,NIFTY25AUG2625550CE,25AUG2026,1801,False
41130,NIFTY11AUG2626950PE,11AUG2026,1801,False
41143,NIFTY11AUG2627200CE,11AUG2026,1801,False
62053,NIFTY25AUG2626150CE,25AUG2026,1801,False
62170,NIFTY25AUG2626650CE,25AUG2026,1801,False
62236,NIFTY25AUG2627100CE,25AUG2026,1801,False
62242,NIFTY25AUG2627200CE,25AUG2026,1801,False
45019,NIFTY18AUG2622600CE,18AUG2026,1801,False
45059,NIFTY18AUG2623400PE,18AUG2026,1801,False
45066,NIFTY18AUG2623500PE,18AUG2026,1801,False
45067,NIFTY18AUG2623550CE,18AUG2026,1801,False
45075,NIFTY18AUG2623700PE,18AUG2026,1801,False
45076,NIFTY18AUG2623750CE,18AUG2026,1801,False
45082,NIFTY18AUG2623900CE,18AUG2026,1801,False
45086,NIFTY18AUG2624000CE,18AUG2026,1801,False
45108,NIFTY18AUG2624450CE,18AUG2026,1801,False
45148,NIFTY18AUG2625000CE,18AUG2026,1801,False
45153,NIFTY18AUG2625100PE,18AUG2026,1801,False
45155,NIFTY18AUG2625150PE,18AUG2026,1801,False
45196,NIFTY18AUG2625900CE,18AUG2026,1801,False
45210,NIFTY18AUG2626200CE,18AUG2026,1801,False
45218,NIFTY18AUG2626250PE,18AUG2026,1801,False
45219,NIFTY18AUG2626300CE,18AUG2026,1801,False
45233,NIFTY18AUG2626550CE,18AUG2026,1801,False
45260,NIFTY18AUG2626950PE,18AUG2026,1801,False
45266,NIFTY18AUG2627100CE,18AUG2026,1801,False
46924,NIFTY01SEP2622450PE,01SEP2026,1801,False
46933,NIFTY01SEP2622700CE,01SEP2026,1801,False
46934,NIFTY01SEP2622700PE,01SEP2026,1801,False
46953,NIFTY01SEP2623200CE,01SEP2026,1801,False
46954,NIFTY01SEP2623200PE,01SEP2026,1801,False
58642,NIFTY29DEC2619000CE,29DEC2026,1801,False
46957,NIFTY01SEP2623300CE,01SEP2026,1801,False
46971,NIFTY01SEP2623650CE,01SEP2026,1801,False
46973,NIFTY01SEP2623700CE,01SEP2026,1801,False
46982,NIFTY01SEP2623900PE,01SEP2026,1801,False
58649,NIFTY29DEC2622000PE,29DEC2026,1801,False
46987,NIFTY01SEP2624050CE,01SEP2026,1801,False
47000,NIFTY01SEP2624350PE,01SEP2026,1801,False
47023,NIFTY01SEP2624950CE,01SEP2026,1801,False
47034,NIFTY01SEP2625200PE,01SEP2026,1801,False
47044,NIFTY01SEP2625450PE,01SEP2026,1801,False
47056,NIFTY01SEP2625750PE,01SEP2026,1801,False
47061,NIFTY01SEP2625900CE,01SEP2026,1801,False
47065,NIFTY01SEP2626000CE,01SEP2026,1801,False
65244,NIFTY04AUG2621900CE,04AUG2026,1801,False
47086,NIFTY01SEP2626500PE,01SEP2026,1801,False
47090,NIFTY01SEP2626600PE,01SEP2026,1801,False
47097,NIFTY01SEP2626700CE,01SEP2026,1801,False
47100,NIFTY01SEP2626750CE,01SEP2026,1801,False
65350,NIFTY04AUG2621950CE,04AUG2026,1801,False
47193,NIFTY29JUN2733000PE,29JUN2027,1801,False
65432,NIFTY04AUG2622450PE,04AUG2026,1801,False
65434,NIFTY04AUG2622500PE,04AUG2026,1801,False
65442,NIFTY04AUG2622650PE,04AUG2026,1801,False
65443,NIFTY04AUG2622700CE,04AUG2026,1801,False
65445,NIFTY04AUG2622750CE,04AUG2026,1801,False
65453,NIFTY04AUG2622950CE,04AUG2026,1801,False
65672,NIFTY04AUG2623500CE,04AUG2026,1801,False
65682,NIFTY04AUG2623750CE,04AUG2026,1801,False
65694,NIFTY04AUG2624000PE,04AUG2026,1801,False
65774,NIFTY04AUG2624200CE,04AUG2026,1801,False
65807,NIFTY04AUG2624250PE,04AUG2026,1801,False
65867,NIFTY04AUG2624550CE,04AUG2026,1801,False
65926,NIFTY04AUG2625200CE,04AUG2026,1801,False
65931,NIFTY04AUG2625250PE,04AUG2026,1801,False
65934,NIFTY04AUG2625350CE,04AUG2026,1801,False
65942,NIFTY04AUG2625500CE,04AUG2026,1801,False
65998,NIFTY04AUG2625650CE,04AUG2026,1801,False
66000,NIFTY04AUG2625700CE,04AUG2026,1801,False
66007,NIFTY04AUG2625750PE,04AUG2026,1801,False
66031,NIFTY04AUG2625850PE,04AUG2026,1801,False
66052,NIFTY04AUG2625900CE,04AUG2026,1801,False
66055,NIFTY04AUG2625950PE,04AUG2026,1801,False
66087,NIFTY04AUG2626700PE,04AUG2026,1801,False
66089,NIFTY04AUG2626750PE,04AUG2026,1801,False
67789,NIFTY26DEC2827000PE,26DEC2028,1801,False
60936,NIFTY25JUN3030000CE,25JUN2030,1801,False
60945,NIFTY25JUN3033000PE,25JUN2030,1801,False
61336,NIFTY25AUG2621650CE,25AUG2026,1801,False
61341,NIFTY25AUG2621750PE,25AUG2026,1801,False
61343,NIFTY25AUG2621800PE,25AUG2026,1801,False
61345,NIFTY25AUG2621850PE,25AUG2026,1801,False
61346,NIFTY25AUG2621900CE,25AUG2026,1801,False
61365,NIFTY25AUG2622150PE,25AUG2026,1801,False
61373,NIFTY25AUG2622250PE,25AUG2026,1801,False
61380,NIFTY25AUG2622400CE,25AUG2026,1801,False
61396,NIFTY25AUG2622450PE,25AUG2026,1801,False
61401,NIFTY25AUG2622600CE,25AUG2026,1801,False
61425,NIFTY25AUG2622900PE,25AUG2026,1801,False
61428,NIFTY25AUG2623000CE,25AUG2026,1801,False
61455,NIFTY25AUG2623300CE,25AUG2026,1801,False
61499,NIFTY25AUG2623500CE,25AUG2026,1801,False
61593,NIFTY25AUG2624000CE,25AUG2026,1801,False
61622,NIFTY25AUG2624100PE,25AUG2026,1801,False
61684,NIFTY25AUG2624250PE,25AUG2026,1801,False
61775,NIFTY25AUG2624600CE,25AUG2026,1801,False
61795,NIFTY24DEC2927000PE,24DEC2029,1801,False
61855,NIFTY25AUG2624850CE,25AUG2026,1801,False
61910,NIFTY25AUG2625050PE,25AUG2026,1801,False
61793,NIFTY25AUG2624700CE,25AUG2026,1801,False
61930,NIFTY25AUG2625200PE,25AUG2026,1801,False
61933,NIFTY24DEC2930000PE,24DEC2029,1801,False
61981,NIFTY25AUG2625650CE,25AUG2026,1801,False
62022,NIFTY25AUG2625900CE,25AUG2026,1801,False
62052,NIFTY25AUG2626100PE,25AUG2026,1801,False
62136,NIFTY25AUG2626550PE,25AUG2026,1801,False
62196,NIFTY25AUG2626750PE,25AUG2026,1801,False
62166,NIFTY25AUG2626600CE,25AUG2026,1801,False
62226,NIFTY25AUG2626900PE,25AUG2026,1801,False
62237,NIFTY25AUG2627100PE,25AUG2026,1801,False
65218,NIFTY04AUG2621850CE,04AUG2026,1801,False
65420,NIFTY04AUG2622250PE,04AUG2026,1801,False
65437,NIFTY04AUG2622600CE,04AUG2026,1801,False
71505,NIFTY29DEC2626000CE,29DEC2026,1801,False
65450,NIFTY04AUG2622850PE,04AUG2026,1801,False
65451,NIFTY04AUG2622900CE,04AUG2026,1801,False
65527,NIFTY04AUG2623250CE,04AUG2026,1801,False
65528,NIFTY04AUG2623250PE,04AUG2026,1801,False
71548,NIFTY29JUN2718000PE,29JUN2027,1801,False
71560,NIFTY29JUN2724000CE,29JUN2027,1801,False
65696,NIFTY04AUG2624050PE,04AUG2026,1801,False
65776,NIFTY04AUG2624200PE,04AUG2026,1801,False
65859,NIFTY04AUG2624450PE,04AUG2026,1801,False
65860,NIFTY04AUG2624500CE,04AUG2026,1801,False
65883,NIFTY04AUG2624700CE,04AUG2026,1801,False
65907,NIFTY29SEP2627000PE,29SEP2026,1801,False
65912,NIFTY04AUG2624900CE,04AUG2026,1801,False
65915,NIFTY04AUG2624950PE,04AUG2026,1801,False
65919,NIFTY04AUG2625050PE,04AUG2026,1801,False
65938,NIFTY04AUG2625400CE,04AUG2026,1801,False
65941,NIFTY04AUG2625450PE,04AUG2026,1801,False
66054,NIFTY04AUG2625950CE,04AUG2026,1801,False
66066,NIFTY04AUG2626200CE,04AUG2026,1801,False
66069,NIFTY04AUG2626250PE,04AUG2026,1801,False
66095,NIFTY04AUG2626900PE,04AUG2026,1801,False
66102,NIFTY04AUG2627100CE,04AUG2026,1801,False
66103,NIFTY04AUG2627100PE,04AUG2026,1801,False
66104,NIFTY04AUG2627150CE,04AUG2026,1801,False
66105,NIFTY04AUG2627150PE,04AUG2026,1801,False
67787,NIFTY26DEC2826000PE,26DEC2028,1801,False
73864,NIFTY29SEP2621950PE,29SEP2026,1801,False
73868,NIFTY29SEP2622050PE,29SEP2026,1801,False
73873,NIFTY29SEP2622200CE,29SEP2026,1801,False
73878,NIFTY29SEP2622300PE,29SEP2026,1801,False
73888,NIFTY29SEP2622600PE,29SEP2026,1801,False
73899,NIFTY29SEP2622900CE,29SEP2026,1801,False
73904,NIFTY29SEP2623050CE,29SEP2026,1801,False
73906,NIFTY29SEP2623100CE,29SEP2026,1801,False
73911,NIFTY29SEP2623200PE,29SEP2026,1801,False
73923,NIFTY29SEP2623300CE,29SEP2026,1801,False
73925,NIFTY29SEP2623350CE,29SEP2026,1801,False
73928,NIFTY29SEP2623400PE,29SEP2026,1801,False
74005,NIFTY29SEP2623650CE,29SEP2026,1801,False
74063,NIFTY29SEP2624050PE,29SEP2026,1801,False
74097,NIFTY29SEP2624250CE,29SEP2026,1801,False
74108,NIFTY29SEP2624300PE,29SEP2026,1801,False
74113,NIFTY29SEP2624350PE,29SEP2026,1801,False
74243,NIFTY29SEP2624550CE,29SEP2026,1801,False
74397,NIFTY29SEP2625550CE,29SEP2026,1801,False
74407,NIFTY29SEP2625600CE,29SEP2026,1801,False
74413,NIFTY29SEP2625600PE,29SEP2026,1801,False
74415,NIFTY29SEP2625650PE,29SEP2026,1801,False
74417,NIFTY29SEP2625700PE,29SEP2026,1801,False
74419,NIFTY29SEP2625750PE,29SEP2026,1801,False
74421,NIFTY29SEP2625800PE,29SEP2026,1801,False
74443,NIFTY29SEP2626100PE,29SEP2026,1801,False
74464,NIFTY29SEP2626150PE,29SEP2026,1801,False
74476,NIFTY29SEP2626350PE,29SEP2026,1801,False
74478,NIFTY29SEP2626400PE,29SEP2026,1801,False
74488,NIFTY29SEP2626650PE,29SEP2026,1801,False
74489,NIFTY29SEP2626700CE,29SEP2026,1801,False
74504,NIFTY29SEP2627100PE,29SEP2026,1801,False
74652,NIFTY24JUN3125500PE,24JUN2031,1801,False
35347,NIFTY28DEC2730000PE,28DEC2027,1801,False
40915,NIFTY11AUG2622200CE,11AUG2026,1801,False
40920,NIFTY11AUG2622300PE,11AUG2026,1801,False
40926,NIFTY11AUG2622450CE,11AUG2026,1801,False
40933,NIFTY11AUG2622600CE,11AUG2026,1801,False
40945,NIFTY11AUG2622900CE,11AUG2026,1801,False
40947,NIFTY11AUG2622950CE,11AUG2026,1801,False
40950,NIFTY11AUG2623000PE,11AUG2026,1801,False
40952,NIFTY11AUG2623050PE,11AUG2026,1801,False
40962,NIFTY11AUG2623300PE,11AUG2026,1801,False
40973,NIFTY11AUG2623600CE,11AUG2026,1801,False
40983,NIFTY11AUG2623800CE,11AUG2026,1801,False
40984,NIFTY11AUG2623800PE,11AUG2026,1801,False
40994,NIFTY11AUG2624050PE,11AUG2026,1801,False
41011,NIFTY11AUG2624500CE,11AUG2026,1801,False
41012,NIFTY11AUG2624500PE,11AUG2026,1801,False
41027,NIFTY11AUG2624800CE,11AUG2026,1801,False
41042,NIFTY11AUG2625100PE,11AUG2026,1801,False
41046,NIFTY11AUG2625200PE,11AUG2026,1801,False
41051,NIFTY11AUG2625350CE,11AUG2026,1801,False
41054,NIFTY11AUG2625400PE,11AUG2026,1801,False
41055,NIFTY11AUG2625450CE,11AUG2026,1801,False
41081,NIFTY11AUG2626050CE,11AUG2026,1801,False
41125,NIFTY11AUG2626850CE,11AUG2026,1801,False
41132,NIFTY11AUG2627000PE,11AUG2026,1801,False
41133,NIFTY11AUG2627050CE,11AUG2026,1801,False
44983,NIFTY18AUG2622000CE,18AUG2026,1801,False
44988,NIFTY18AUG2622050PE,18AUG2026,1801,False
44991,NIFTY18AUG2622150CE,18AUG2026,1801,False
44998,NIFTY18AUG2622200PE,18AUG2026,1801,False
45017,NIFTY18AUG2622550CE,18AUG2026,1801,False
45020,NIFTY18AUG2622600PE,18AUG2026,1801,False
45039,NIFTY18AUG2623000CE,18AUG2026,1801,False
45046,NIFTY18AUG2623100PE,18AUG2026,1801,False
45056,NIFTY18AUG2623350CE,18AUG2026,1801,False
45071,NIFTY18AUG2623650CE,18AUG2026,1801,False
45072,NIFTY18AUG2623650PE,18AUG2026,1801,False
45079,NIFTY18AUG2623800PE,18AUG2026,1801,False
45098,NIFTY18AUG2624200CE,18AUG2026,1801,False
45074,NIFTY18AUG2623700CE,18AUG2026,1801,False
45096,NIFTY18AUG2624150CE,18AUG2026,1801,False
45100,NIFTY18AUG2624250CE,18AUG2026,1801,False
45101,NIFTY18AUG2624250PE,18AUG2026,1801,False
45102,NIFTY18AUG2624300CE,18AUG2026,1801,False
45105,NIFTY18AUG2624350PE,18AUG2026,1801,False
45107,NIFTY18AUG2624400PE,18AUG2026,1801,False
45109,NIFTY18AUG2624450PE,18AUG2026,1801,False
45140,NIFTY18AUG2624800CE,18AUG2026,1801,False
45152,NIFTY18AUG2625100CE,18AUG2026,1801,False
45186,NIFTY18AUG2625700CE,18AUG2026,1801,False
45187,NIFTY18AUG2625700PE,18AUG2026,1801,False
45244,NIFTY18AUG2626600PE,18AUG2026,1801,False
45248,NIFTY18AUG2626700PE,18AUG2026,1801,False
73806,NIFTY29SEP2621600PE,29SEP2026,1801,False
45250,NIFTY18AUG2626750PE,18AUG2026,1801,False
45258,NIFTY18AUG2626900PE,18AUG2026,1801,False
45265,NIFTY18AUG2627050PE,18AUG2026,1801,False
73849,NIFTY29SEP2621750CE,29SEP2026,1801,False
46908,NIFTY01SEP2622050PE,01SEP2026,1801,False
73865,NIFTY29SEP2622000CE,29SEP2026,1801,False
73867,NIFTY29SEP2622050CE,29SEP2026,1801,False
73882,NIFTY29SEP2622400PE,29SEP2026,1801,False
46913,NIFTY01SEP2622200CE,01SEP2026,1801,False
46915,NIFTY01SEP2622250CE,01SEP2026,1801,False
46919,NIFTY01SEP2622350CE,01SEP2026,1801,False
46922,NIFTY01SEP2622400PE,01SEP2026,1801,False
73892,NIFTY29SEP2622700PE,29SEP2026,1801,False
73897,NIFTY29SEP2622850CE,29SEP2026,1801,False
73900,NIFTY29SEP2622900PE,29SEP2026,1801,False
74002,NIFTY29SEP2623550PE,29SEP2026,1801,False
74058,NIFTY29SEP2623950CE,29SEP2026,1801,False
46939,NIFTY01SEP2622850CE,01SEP2026,1801,False
46942,NIFTY01SEP2622900PE,01SEP2026,1801,False
46945,NIFTY01SEP2623000CE,01SEP2026,1801,False
46930,NIFTY01SEP2622600PE,01SEP2026,1801,False
74116,NIFTY29SEP2624450CE,29SEP2026,1801,False
46952,NIFTY01SEP2623150PE,01SEP2026,1801,False
46958,NIFTY01SEP2623300PE,01SEP2026,1801,False
46960,NIFTY01SEP2623350PE,01SEP2026,1801,False
46965,NIFTY01SEP2623500CE,01SEP2026,1801,False
46969,NIFTY01SEP2623600CE,01SEP2026,1801,False
46978,NIFTY01SEP2623800PE,01SEP2026,1801,False
46981,NIFTY01SEP2623900CE,01SEP2026,1801,False
46991,NIFTY01SEP2624150CE,01SEP2026,1801,False
74242,NIFTY29SEP2624500PE,29SEP2026,1801,False
46992,NIFTY01SEP2624150PE,01SEP2026,1801,False
47017,NIFTY01SEP2624800CE,01SEP2026,1801,False
47018,NIFTY01SEP2624800PE,01SEP2026,1801,False
47026,NIFTY01SEP2625000PE,01SEP2026,1801,False
47028,NIFTY01SEP2625050PE,01SEP2026,1801,False
47036,NIFTY01SEP2625250PE,01SEP2026,1801,False
47049,NIFTY01SEP2625600CE,01SEP2026,1801,False
47075,NIFTY01SEP2626250CE,01SEP2026,1801,False
74352,NIFTY29SEP2624650PE,29SEP2026,1801,False
74384,NIFTY29SEP2625250CE,29SEP2026,1801,False
47085,NIFTY01SEP2626500CE,01SEP2026,1801,False
47094,NIFTY01SEP2626650CE,01SEP2026,1801,False
47195,NIFTY28DEC2733000PE,28DEC2027,1801,False
80269,NIFTY30MAR2721000PE,30MAR2027,1801,False
80307,NIFTY30MAR2730000CE,30MAR2027,1801,False
80310,NIFTY30MAR2730000PE,30MAR2027,1801,False
74386,NIFTY29SEP2625300CE,29SEP2026,1801,False
74387,NIFTY29SEP2625300PE,29SEP2026,1801,False
74388,NIFTY29SEP2625350CE,29SEP2026,1801,False
74427,NIFTY29SEP2625900PE,29SEP2026,1801,False
80313,NIFTY30MAR2733000CE,30MAR2027,1801,False
74438,NIFTY29SEP2626050CE,29SEP2026,1801,False
74439,NIFTY29SEP2626050PE,29SEP2026,1801,False
74442,NIFTY29SEP2626100CE,29SEP2026,1801,False
74490,NIFTY29SEP2626700PE,29SEP2026,1801,False
74495,NIFTY29SEP2626850CE,29SEP2026,1801,False
74505,NIFTY29SEP2627150CE,29SEP2026,1801,False
74507,NIFTY29SEP2627200CE,29SEP2026,1801,False
74638,NIFTY24JUN3116500CE,24JUN2031,1801,False
74639,NIFTY24JUN3116500PE,24JUN2031,1801,False
74643,NIFTY24JUN3119500CE,24JUN2031,1801,False
74644,NIFTY24JUN3119500PE,24JUN2031,1801,False
74654,NIFTY24JUN3127000PE,24JUN2031,1801,False
74661,NIFTY24JUN3131500CE,24JUN2031,1801,False
74664,NIFTY24JUN3131500PE,24JUN2031,1801,False
50548,NIFTY29DEC2628000PE,29DEC2026,1801,False
51327,NIFTY27OCT2622400PE,27OCT2026,1801,False
51359,NIFTY27OCT2623150PE,27OCT2026,1801,False
51387,NIFTY27OCT2623850PE,27OCT2026,1801,False
51328,NIFTY27OCT2622450CE,27OCT2026,1801,False
51377,NIFTY27OCT2623600PE,27OCT2026,1801,False
51418,NIFTY27OCT2624500CE,27OCT2026,1801,False
51427,NIFTY27OCT2624700PE,27OCT2026,1801,False
51429,NIFTY27OCT2624750PE,27OCT2026,1801,False
51430,NIFTY27OCT2624800CE,27OCT2026,1801,False
51439,NIFTY27OCT2624950PE,27OCT2026,1801,False
51472,NIFTY27OCT2625600CE,27OCT2026,1801,False
51479,NIFTY27OCT2625700PE,27OCT2026,1801,False
51480,NIFTY27OCT2625750CE,27OCT2026,1801,False
51496,NIFTY27OCT2626150CE,27OCT2026,1801,False
51501,NIFTY27OCT2626250PE,27OCT2026,1801,False
51505,NIFTY27OCT2626350PE,27OCT2026,1801,False
51506,NIFTY27OCT2626400CE,27OCT2026,1801,False
51515,NIFTY27OCT2626600PE,27OCT2026,1801,False
71502,NIFTY29DEC2624000PE,29DEC2026,1801,False
53603,NIFTY28DEC2718000CE,28DEC2027,1801,False
80191,NIFTY30MAR2716500PE,30MAR2027,1801,False
53611,NIFTY28DEC2720000PE,28DEC2027,1801,False
53619,NIFTY28DEC2723000PE,28DEC2027,1801,False
80192,NIFTY30MAR2718000CE,30MAR2027,1801,False
80278,NIFTY30MAR2728500CE,30MAR2027,1801,False
53626,NIFTY28DEC2725000CE,28DEC2027,1801,False
73832,NIFTY29SEP2621650PE,29SEP2026,1801,False
73870,NIFTY29SEP2622100PE,29SEP2026,1801,False
